year,month,species,sciname,length_cm,frequency
2017,12,SQUSE18,Sepia esculenta,1,2
2017,12,SQUSE18,Sepia esculenta,2,26
2017,12,SQUSE18,Sepia esculenta,3,9
2017,12,SQUSE18,Sepia esculenta,4,9
2017,12,SQUSE18,Sepia esculenta,5,12
2017,12,SQUSE18,Sepia esculenta,6,12
2017,12,SQUSE18,Sepia esculenta,7,3
2017,12,SQUSE18,Sepia esculenta,8,2
2017,12,SQUSE18,Sepia esculenta,9,2
2017,12,SQUSE1G,Sepia aculeata,2,6
2017,12,SQUSE1G,Sepia aculeata,3,29
2017,12,SQUSE1G,Sepia aculeata,4,6
2017,12,SQUSE1G,Sepia aculeata,5,11
2017,12,SQUSE1G,Sepia aculeata,6,10
2017,12,SQUSE1G,Sepia aculeata,7,3
2017,12,SQUSE1G,Sepia aculeata,8,2
2017,12,SQUSE1G,Sepia aculeata,9,1
2017,1,STRPA01,Pampus argenteus,17,1
2017,1,STRPA01,Pampus argenteus,18,8
2017,1,STRPA01,Pampus argenteus,19,7
2017,1,STRPA01,Pampus argenteus,20,5
2017,1,STRPA01,Pampus argenteus,21,3
2017,3,STRPA01,Pampus argenteus,20,3
2017,3,STRPA01,Pampus argenteus,21,2
2017,4,STRPA01,Pampus argenteus,20,1
2017,4,STRPA01,Pampus argenteus,21,1
2017,4,STRPA01,Pampus argenteus,23,1
2017,11,STRPA01,Pampus argenteus,17,1
2017,11,STRPA01,Pampus argenteus,18,1
2017,11,STRPA01,Pampus argenteus,19,4
2017,11,STRPA01,Pampus argenteus,20,10
2017,11,STRPA01,Pampus argenteus,21,3
2017,11,STRPA01,Pampus argenteus,22,2
2017,11,STRPA01,Pampus argenteus,23,2
2017,11,STRPA01,Pampus argenteus,24,2
2017,11,STRPA01,Pampus argenteus,25,1
2017,12,STRPA01,Pampus argenteus,14,1
2017,12,STRPA01,Pampus argenteus,15,1
2017,12,STRPA01,Pampus argenteus,16,1
2017,12,STRPA01,Pampus argenteus,18,2
2017,12,STRPA01,Pampus argenteus,19,1
2017,12,STRPA01,Pampus argenteus,20,2
2017,12,STRPA01,Pampus argenteus,21,2
2017,12,STRPA01,Pampus argenteus,22,2
2017,12,STRPA01,Pampus argenteus,23,1
2017,12,STRPA01,Pampus argenteus,24,2
2017,12,STRPA01,Pampus argenteus,27,1
2017,1,STRPA02,Pampus chinensis,29,1
2017,11,STRPA02,Pampus chinensis,18,1
2017,11,STRPA02,Pampus chinensis,24,1
2017,12,STRPA02,Pampus chinensis,24,2
2017,12,STRPA02,Pampus chinensis,25,7
2017,12,STRPA02,Pampus chinensis,26,1
2017,12,STRPA02,Pampus chinensis,27,1
2017,12,SYGHI07,Hippocampus kuda,10,1
2017,12,SYGHI07,Hippocampus kuda,11,2
2017,12,SYGTR00,Trachyrhamphus sp.,25,1
2017,3,SYNHA01,Harpadon nehereus,5,1
2017,3,SYNHA01,Harpadon nehereus,6,1
2017,3,SYNHA01,Harpadon nehereus,8,1
2017,3,SYNHA01,Harpadon nehereus,9,3
2017,3,SYNHA01,Harpadon nehereus,10,6
2017,3,SYNHA01,Harpadon nehereus,11,10
2017,3,SYNHA01,Harpadon nehereus,12,6
2017,3,SYNHA01,Harpadon nehereus,13,4
2017,3,SYNHA01,Harpadon nehereus,14,4
2017,3,SYNHA01,Harpadon nehereus,15,3
2017,3,SYNHA01,Harpadon nehereus,16,2
2017,3,SYNHA01,Harpadon nehereus,17,2
2017,3,SYNHA01,Harpadon nehereus,18,2
2017,3,SYNHA01,Harpadon nehereus,19,5
2017,3,SYNHA01,Harpadon nehereus,20,1
2017,3,SYNHA01,Harpadon nehereus,26,1
2017,12,SYNHA01,Harpadon nehereus,11,1
2017,12,SYNHA01,Harpadon nehereus,18,1
2017,12,SYNHA01,Harpadon nehereus,20,1
2017,12,SYNHA01,Harpadon nehereus,21,8
2017,12,SYNHA01,Harpadon nehereus,22,5
2017,12,SYNHA01,Harpadon nehereus,23,9
2017,12,SYNHA01,Harpadon nehereus,24,4
2017,12,SYNHA01,Harpadon nehereus,25,2
2017,12,SYNHA01,Harpadon nehereus,26,2
2017,12,SYNHA01,Harpadon nehereus,28,1
2017,12,SYNHA01,Harpadon nehereus,32,3
2017,12,SYNMI01,Minous monodactylus,8,1
2017,12,SYNMI01,Minous monodactylus,11,1
2017,1,SYNSA02,Saurida tumbil,5,3
2017,1,SYNSA02,Saurida tumbil,6,4
2017,1,SYNSA02,Saurida tumbil,7,33
2017,1,SYNSA02,Saurida tumbil,8,24
2017,1,SYNSA02,Saurida tumbil,9,51
2017,1,SYNSA02,Saurida tumbil,10,32
2017,1,SYNSA02,Saurida tumbil,11,23
2017,1,SYNSA02,Saurida tumbil,12,34
2017,1,SYNSA02,Saurida tumbil,13,20
2017,1,SYNSA02,Saurida tumbil,14,33
2017,1,SYNSA02,Saurida tumbil,15,27
2017,1,SYNSA02,Saurida tumbil,16,26
2017,1,SYNSA02,Saurida tumbil,17,8
2017,1,SYNSA02,Saurida tumbil,18,11
2017,1,SYNSA02,Saurida tumbil,19,1
2017,1,SYNSA02,Saurida tumbil,20,4
2017,1,SYNSA02,Saurida tumbil,21,6
2017,1,SYNSA02,Saurida tumbil,22,6
2017,1,SYNSA02,Saurida tumbil,23,2
2017,1,SYNSA02,Saurida tumbil,25,4
2017,1,SYNSA02,Saurida tumbil,26,2
2017,1,SYNSA02,Saurida tumbil,27,2
2017,1,SYNSA02,Saurida tumbil,30,1
2017,1,SYNSA02,Saurida tumbil,34,1
2017,1,SYNSA02,Saurida tumbil,36,1
2017,2,SYNSA02,Saurida tumbil,25,1
2017,2,SYNSA02,Saurida tumbil,28,2
2017,4,SYNSA02,Saurida tumbil,7,1
2017,4,SYNSA02,Saurida tumbil,8,1
2017,4,SYNSA02,Saurida tumbil,9,1
2017,4,SYNSA02,Saurida tumbil,10,2
2017,4,SYNSA02,Saurida tumbil,12,3
2017,4,SYNSA02,Saurida tumbil,14,2
2017,4,SYNSA02,Saurida tumbil,16,2
2017,4,SYNSA02,Saurida tumbil,17,2
2017,4,SYNSA02,Saurida tumbil,19,2
2017,4,SYNSA02,Saurida tumbil,20,1
2017,4,SYNSA02,Saurida tumbil,21,1
2017,4,SYNSA02,Saurida tumbil,22,1
2017,11,SYNSA02,Saurida tumbil,7,2
2017,11,SYNSA02,Saurida tumbil,8,6
2017,11,SYNSA02,Saurida tumbil,9,3
2017,11,SYNSA02,Saurida tumbil,10,10
2017,11,SYNSA02,Saurida tumbil,11,5
2017,11,SYNSA02,Saurida tumbil,12,1
2017,11,SYNSA02,Saurida tumbil,13,3
2017,11,SYNSA02,Saurida tumbil,14,9
2017,11,SYNSA02,Saurida tumbil,15,6
2017,11,SYNSA02,Saurida tumbil,16,12
2017,11,SYNSA02,Saurida tumbil,17,5
2017,11,SYNSA02,Saurida tumbil,18,9
2017,11,SYNSA02,Saurida tumbil,19,6
2017,11,SYNSA02,Saurida tumbil,20,11
2017,11,SYNSA02,Saurida tumbil,21,10
2017,11,SYNSA02,Saurida tumbil,22,10
2017,11,SYNSA02,Saurida tumbil,23,3
2017,11,SYNSA02,Saurida tumbil,24,4
2017,11,SYNSA02,Saurida tumbil,25,6
2017,11,SYNSA02,Saurida tumbil,26,3
2017,11,SYNSA02,Saurida tumbil,27,2
2017,11,SYNSA02,Saurida tumbil,28,2
2017,11,SYNSA02,Saurida tumbil,30,1
2017,11,SYNSA02,Saurida tumbil,31,1
2017,11,SYNSA02,Saurida tumbil,32,3
2017,11,SYNSA02,Saurida tumbil,33,3
2017,11,SYNSA02,Saurida tumbil,34,2
2017,11,SYNSA02,Saurida tumbil,35,2
2017,11,SYNSA02,Saurida tumbil,36,1
2017,11,SYNSA02,Saurida tumbil,39,1
2017,12,SYNSA02,Saurida tumbil,5,2
2017,12,SYNSA02,Saurida tumbil,6,16
2017,12,SYNSA02,Saurida tumbil,7,15
2017,12,SYNSA02,Saurida tumbil,8,37
2017,12,SYNSA02,Saurida tumbil,9,26
2017,12,SYNSA02,Saurida tumbil,10,32
2017,12,SYNSA02,Saurida tumbil,11,8
2017,12,SYNSA02,Saurida tumbil,12,15
2017,12,SYNSA02,Saurida tumbil,13,15
2017,12,SYNSA02,Saurida tumbil,14,17
2017,12,SYNSA02,Saurida tumbil,15,9
2017,12,SYNSA02,Saurida tumbil,16,8
2017,12,SYNSA02,Saurida tumbil,17,5
2017,12,SYNSA02,Saurida tumbil,18,23
2017,12,SYNSA02,Saurida tumbil,19,1
2017,12,SYNSA02,Saurida tumbil,20,2
2017,12,SYNSA02,Saurida tumbil,21,2
2017,12,SYNSA02,Saurida tumbil,22,9
2017,12,SYNSA02,Saurida tumbil,23,1
2017,12,SYNSA02,Saurida tumbil,24,1
2017,12,SYNSA02,Saurida tumbil,25,2
2017,12,SYNSA02,Saurida tumbil,27,2
2017,12,SYNSA02,Saurida tumbil,28,2
2017,12,SYNSA02,Saurida tumbil,29,1
2017,12,SYNSA02,Saurida tumbil,33,2
2017,12,SYNSA02,Saurida tumbil,36,1
2017,1,SYNSA03,Saurida undosquamis,8,1
2017,11,SYNSA03,Saurida undosquamis,7,1
2017,11,SYNSA03,Saurida undosquamis,8,3
2017,11,SYNSA03,Saurida undosquamis,9,16
2017,11,SYNSA03,Saurida undosquamis,10,11
2017,11,SYNSA03,Saurida undosquamis,11,10
2017,11,SYNSA03,Saurida undosquamis,12,3
2017,1,SYNSA10,Saurida longimanus,4,2
2017,1,SYNSA10,Saurida longimanus,6,3
2017,1,SYNSA10,Saurida longimanus,7,3
2017,1,SYNSA10,Saurida longimanus,8,4
2017,1,SYNSA10,Saurida longimanus,9,2
2017,1,SYNSA10,Saurida longimanus,12,23
2017,1,SYNSA10,Saurida longimanus,13,9
2017,1,SYNSA10,Saurida longimanus,14,7
2017,1,SYNSA10,Saurida longimanus,15,3
2017,1,SYNSA10,Saurida longimanus,16,1
2017,1,SYNSA10,Saurida longimanus,18,1
2017,1,SYNSA10,Saurida longimanus,20,1
2017,11,SYNSA10,Saurida longimanus,9,1
2017,11,SYNSA10,Saurida longimanus,10,1
2017,12,SYNSA10,Saurida longimanus,8,2
2017,12,SYNSA10,Saurida longimanus,9,1
2017,12,SYNSA10,Saurida longimanus,10,5
2017,12,SYNSA10,Saurida longimanus,11,3
2017,12,SYNSA10,Saurida longimanus,12,6
2017,12,SYNSA10,Saurida longimanus,13,6
2017,12,SYNSA10,Saurida longimanus,14,7
2017,12,SYNSA10,Saurida longimanus,15,4
2017,12,SYNSA10,Saurida longimanus,16,9
2017,12,SYNSA10,Saurida longimanus,17,1
2017,12,SYNSA10,Saurida longimanus,18,4
2017,12,SYNSA10,Saurida longimanus,20,1
2017,12,SYNSA10,Saurida longimanus,21,1
2017,12,SYNSA10,Saurida longimanus,23,1
2017,12,SYNSA10,Saurida longimanus,25,1
2017,11,SYNSY03,Synodus indicus,14,1
2017,12,SYNSY03,Synodus indicus,6,1
2017,12,SYNSY03,Synodus indicus,7,2
2017,12,SYNSY03,Synodus indicus,8,1
2017,12,SYNSY03,Synodus indicus,9,15
2017,12,SYNSY03,Synodus indicus,10,18
2017,12,SYNSY03,Synodus indicus,12,6
2017,12,SYNSY03,Synodus indicus,13,1
2017,12,SYNSY03,Synodus indicus,14,12
2017,11,SYNTR01,Trachinocephalus myops,11,1
2017,11,SYNTR01,Trachinocephalus myops,12,1
2017,11,SYNTR01,Trachinocephalus myops,15,2
2017,11,SYNTR01,Trachinocephalus myops,19,1
2017,11,SYNTR01,Trachinocephalus myops,20,2
2017,12,SYNTR01,Trachinocephalus myops,11,1
2017,12,SYNTR01,Trachinocephalus myops,12,5
2017,12,SYNTR01,Trachinocephalus myops,13,1
2017,12,SYNTR01,Trachinocephalus myops,14,1
2017,12,SYNTR01,Trachinocephalus myops,15,2
2017,12,SYNTR01,Trachinocephalus myops,16,2
2017,12,SYNTR01,Trachinocephalus myops,19,3
2017,12,SYNTR01,Trachinocephalus myops,20,5
2017,12,SYNTR01,Trachinocephalus myops,21,5
2017,12,SYNTR01,Trachinocephalus myops,22,1
2017,12,TETAR01,Arothron immaculatus,17,1
2017,12,TETAR06,Arothron leopardus,14,1
2017,1,TETLA03,Lagocephalus lunaris,4,2
2017,1,TETLA03,Lagocephalus lunaris,5,1
2017,1,TETLA03,Lagocephalus lunaris,9,2
2017,1,TETLA03,Lagocephalus lunaris,10,1
2017,1,TETLA03,Lagocephalus lunaris,11,4
2017,1,TETLA03,Lagocephalus lunaris,12,1
2017,1,TETLA03,Lagocephalus lunaris,13,1
2017,1,TETLA03,Lagocephalus lunaris,14,2
2017,1,TETLA03,Lagocephalus lunaris,15,2
2017,1,TETLA03,Lagocephalus lunaris,16,3
2017,1,TETLA03,Lagocephalus lunaris,17,2
2017,1,TETLA03,Lagocephalus lunaris,18,3
2017,1,TETLA03,Lagocephalus lunaris,20,1
2017,1,TETLA03,Lagocephalus lunaris,21,1
2017,1,TETLA03,Lagocephalus lunaris,22,1
2017,2,TETLA03,Lagocephalus lunaris,8,1
2017,2,TETLA03,Lagocephalus lunaris,10,1
2017,2,TETLA03,Lagocephalus lunaris,14,1
2017,2,TETLA03,Lagocephalus lunaris,22,1
2017,4,TETLA03,Lagocephalus lunaris,2,3
2017,4,TETLA03,Lagocephalus lunaris,3,1
2017,4,TETLA03,Lagocephalus lunaris,5,4
2017,4,TETLA03,Lagocephalus lunaris,6,2
2017,4,TETLA03,Lagocephalus lunaris,14,3
2017,4,TETLA03,Lagocephalus lunaris,15,3
2017,4,TETLA03,Lagocephalus lunaris,16,2
2017,4,TETLA03,Lagocephalus lunaris,24,1
2017,11,TETLA03,Lagocephalus lunaris,14,3
2017,11,TETLA03,Lagocephalus lunaris,15,1
2017,11,TETLA03,Lagocephalus lunaris,16,1
2017,11,TETLA03,Lagocephalus lunaris,17,1
2017,11,TETLA03,Lagocephalus lunaris,18,1
2017,11,TETLA03,Lagocephalus lunaris,23,1
2017,11,TETLA03,Lagocephalus lunaris,27,1
2017,12,TETLA03,Lagocephalus lunaris,4,1
2017,12,TETLA03,Lagocephalus lunaris,5,2
2017,12,TETLA03,Lagocephalus lunaris,7,9
2017,12,TETLA03,Lagocephalus lunaris,8,2
2017,12,TETLA03,Lagocephalus lunaris,9,5
2017,12,TETLA03,Lagocephalus lunaris,10,1
2017,12,TETLA03,Lagocephalus lunaris,11,4
2017,12,TETLA03,Lagocephalus lunaris,12,3
2017,12,TETLA03,Lagocephalus lunaris,13,6
2017,12,TETLA03,Lagocephalus lunaris,14,7
2017,12,TETLA03,Lagocephalus lunaris,15,11
2017,12,TETLA03,Lagocephalus lunaris,16,14
2017,12,TETLA03,Lagocephalus lunaris,17,8
2017,12,TETLA03,Lagocephalus lunaris,18,6
2017,12,TETLA03,Lagocephalus lunaris,19,2
2017,12,TETLA03,Lagocephalus lunaris,20,2
2017,12,TETLA03,Lagocephalus lunaris,22,1
2017,12,TETLA03,Lagocephalus lunaris,24,1
2017,12,TETLA03,Lagocephalus lunaris,25,1
2017,12,TETLA03,Lagocephalus lunaris,31,1
2017,11,TETLA05,Lagocephalus spadiceus,9,1
2017,11,TETLA05,Lagocephalus spadiceus,11,1
2017,11,TETLA05,Lagocephalus spadiceus,12,1
2017,11,TETLA05,Lagocephalus spadiceus,30,1
2017,12,TETLA05,Lagocephalus spadiceus,4,1
2017,12,TETLA05,Lagocephalus spadiceus,5,1
2017,12,TETLA05,Lagocephalus spadiceus,6,2
2017,12,TETLA05,Lagocephalus spadiceus,9,1
2017,11,TETLA06,Lagocephalus lagocephalus,9,1
2017,11,TETLA06,Lagocephalus lagocephalus,10,2
2017,11,TETLA06,Lagocephalus lagocephalus,11,2
2017,11,TETLA06,Lagocephalus lagocephalus,12,1
2017,11,TETLA06,Lagocephalus lagocephalus,13,4
2017,11,TETLA06,Lagocephalus lagocephalus,14,2
2017,11,TETLA06,Lagocephalus lagocephalus,15,3
2017,11,TETLA06,Lagocephalus lagocephalus,16,3
2017,11,TETLA06,Lagocephalus lagocephalus,17,3
2017,11,TETLA06,Lagocephalus lagocephalus,18,2
2017,11,TETLA06,Lagocephalus lagocephalus,19,2
2017,11,TETLA06,Lagocephalus lagocephalus,20,5
2017,11,TETLA06,Lagocephalus lagocephalus,21,1
2017,11,TETLA06,Lagocephalus lagocephalus,22,1
2017,11,TETLA06,Lagocephalus lagocephalus,23,1
2017,11,TETLA06,Lagocephalus lagocephalus,24,1
2017,11,TETLA06,Lagocephalus lagocephalus,25,1
2017,11,TETLA06,Lagocephalus lagocephalus,27,1
2017,12,TETLA06,Lagocephalus lagocephalus,5,6
2017,12,TETLA06,Lagocephalus lagocephalus,6,10
2017,12,TETLA06,Lagocephalus lagocephalus,7,37
2017,12,TETLA06,Lagocephalus lagocephalus,8,5
2017,12,TETLA06,Lagocephalus lagocephalus,9,3
2017,12,TETLA06,Lagocephalus lagocephalus,10,4
2017,12,TETLA06,Lagocephalus lagocephalus,11,2
2017,12,TETLA06,Lagocephalus lagocephalus,12,2
2017,12,TETLA06,Lagocephalus lagocephalus,13,1
2017,12,TETLA06,Lagocephalus lagocephalus,14,2
2017,12,TETLA06,Lagocephalus lagocephalus,15,3
2017,12,TETLA06,Lagocephalus lagocephalus,16,5
2017,12,TETLA06,Lagocephalus lagocephalus,17,3
2017,12,TETLA06,Lagocephalus lagocephalus,18,1
2017,12,TETLA06,Lagocephalus lagocephalus,20,1
2017,12,TETLA06,Lagocephalus lagocephalus,23,1
2017,12,TETLA06,Lagocephalus lagocephalus,24,1
2017,12,TETLA06,Lagocephalus lagocephalus,25,1
2017,12,TETLA06,Lagocephalus lagocephalus,28,1
2017,12,TETLA06,Lagocephalus lagocephalus,29,1
2017,12,TETLA06,Lagocephalus lagocephalus,30,1
2017,12,TETLA06,Lagocephalus lagocephalus,32,1
2017,12,TETTA05,Takifugu oblongus,19,1
2017,12,TETTA05,Takifugu oblongus,20,2
2017,12,TETTA05,Takifugu oblongus,24,1
2017,12,TETTA05,Takifugu oblongus,27,2
2017,12,TETTA05,Takifugu oblongus,30,1
2017,12,THEPE01,Pelates quadrilineatus,6,1
2017,1,THETH01,Terapon jarbua,14,1
2017,2,THETH01,Terapon jarbua,17,1
2017,3,THETH01,Terapon jarbua,22,1
2017,3,THETH01,Terapon jarbua,23,1
2017,4,THETH01,Terapon jarbua,15,1
2017,11,THETH01,Terapon jarbua,12,2
2017,11,THETH01,Terapon jarbua,13,2
2017,11,THETH01,Terapon jarbua,16,1
2017,11,THETH01,Terapon jarbua,19,1
2017,11,THETH01,Terapon jarbua,21,2
2017,12,THETH01,Terapon jarbua,9,1
2017,12,THETH01,Terapon jarbua,11,1
2017,12,THETH01,Terapon jarbua,12,2
2017,12,THETH01,Terapon jarbua,14,2
2017,12,THETH01,Terapon jarbua,16,5
2017,12,THETH01,Terapon jarbua,17,3
2017,12,THETH01,Terapon jarbua,18,1
2017,12,THETH01,Terapon jarbua,19,1
2017,12,THETH01,Terapon jarbua,20,1
2017,12,THETH01,Terapon jarbua,21,1
2017,12,THETH01,Terapon jarbua,22,1
2017,12,THETH01,Terapon jarbua,23,2
2017,11,THETH02,Terapon theraps,9,1
2017,11,THETH02,Terapon theraps,10,2
2017,11,THETH02,Terapon theraps,11,1
2017,11,THETH02,Terapon theraps,12,4
2017,11,THETH02,Terapon theraps,13,2
2017,11,THETH02,Terapon theraps,16,1
2017,11,THETH02,Terapon theraps,21,1
2017,12,THETH02,Terapon theraps,5,4
2017,12,THETH02,Terapon theraps,7,2
2017,12,THETH02,Terapon theraps,8,4
2017,12,THETH02,Terapon theraps,9,15
2017,12,THETH02,Terapon theraps,10,18
2017,12,THETH02,Terapon theraps,11,7
2017,12,THETH02,Terapon theraps,12,5
2017,12,THETH02,Terapon theraps,13,5
2017,12,THETH02,Terapon theraps,14,2
2017,12,THETH02,Terapon theraps,15,3
2017,4,TRGLE04,Lepidotrigla spiloptera,12,1
2017,1,TRGPT03,Pterygotrigla arabica,9,19
2017,1,TRGPT03,Pterygotrigla arabica,10,22
2017,1,TRGPT03,Pterygotrigla arabica,11,1
2017,1,TRGPT03,Pterygotrigla arabica,12,1
2017,1,TRGPT03,Pterygotrigla arabica,13,1
2017,1,TRGPT03,Pterygotrigla arabica,14,1
2017,1,TRIAA00,TRICHIURIDAE,47,1
2017,1,TRILT01,Lepturacanthus savala,10,2
2017,1,TRILT01,Lepturacanthus savala,11,15
2017,1,TRILT01,Lepturacanthus savala,15,4
2017,1,TRILT01,Lepturacanthus savala,19,19
2017,1,TRILT01,Lepturacanthus savala,20,4
2017,1,TRILT01,Lepturacanthus savala,21,3
2017,1,TRILT01,Lepturacanthus savala,22,2
2017,1,TRILT01,Lepturacanthus savala,23,2
2017,1,TRILT01,Lepturacanthus savala,25,26
2017,1,TRILT01,Lepturacanthus savala,26,4
2017,1,TRILT01,Lepturacanthus savala,27,8
2017,1,TRILT01,Lepturacanthus savala,28,1
2017,1,TRILT01,Lepturacanthus savala,30,2
2017,1,TRILT01,Lepturacanthus savala,32,14
2017,1,TRILT01,Lepturacanthus savala,33,2
2017,1,TRILT01,Lepturacanthus savala,34,2
2017,1,TRILT01,Lepturacanthus savala,35,14
2017,1,TRILT01,Lepturacanthus savala,36,3
2017,1,TRILT01,Lepturacanthus savala,37,8
2017,1,TRILT01,Lepturacanthus savala,38,12
2017,1,TRILT01,Lepturacanthus savala,40,4
2017,1,TRILT01,Lepturacanthus savala,41,7
2017,1,TRILT01,Lepturacanthus savala,42,4
2017,1,TRILT01,Lepturacanthus savala,43,4
2017,1,TRILT01,Lepturacanthus savala,44,2
2017,1,TRILT01,Lepturacanthus savala,45,7
2017,1,TRILT01,Lepturacanthus savala,47,9
2017,1,TRILT01,Lepturacanthus savala,48,6
2017,1,TRILT01,Lepturacanthus savala,49,3
2017,1,TRILT01,Lepturacanthus savala,51,1
2017,1,TRILT01,Lepturacanthus savala,52,2
2017,1,TRILT01,Lepturacanthus savala,56,2
2017,1,TRILT01,Lepturacanthus savala,57,1
2017,1,TRILT01,Lepturacanthus savala,58,2
2017,1,TRILT01,Lepturacanthus savala,61,1
2017,1,TRILT01,Lepturacanthus savala,68,1
2017,1,TRILT01,Lepturacanthus savala,79,1
2017,3,TRILT01,Lepturacanthus savala,26,1
2017,3,TRILT01,Lepturacanthus savala,37,1
2017,3,TRILT01,Lepturacanthus savala,39,2
2017,3,TRILT01,Lepturacanthus savala,41,1
2017,3,TRILT01,Lepturacanthus savala,45,2
2017,3,TRILT01,Lepturacanthus savala,46,1
2017,3,TRILT01,Lepturacanthus savala,47,1
2017,3,TRILT01,Lepturacanthus savala,50,1
2017,3,TRILT01,Lepturacanthus savala,54,1
2017,3,TRILT01,Lepturacanthus savala,61,2
2017,4,TRILT01,Lepturacanthus savala,21,1
2017,4,TRILT01,Lepturacanthus savala,33,5
2017,4,TRILT01,Lepturacanthus savala,34,5
2017,4,TRILT01,Lepturacanthus savala,35,3
2017,4,TRILT01,Lepturacanthus savala,36,4
2017,4,TRILT01,Lepturacanthus savala,37,1
2017,4,TRILT01,Lepturacanthus savala,39,1
2017,4,TRILT01,Lepturacanthus savala,40,4
2017,4,TRILT01,Lepturacanthus savala,41,2
2017,4,TRILT01,Lepturacanthus savala,43,3
2017,4,TRILT01,Lepturacanthus savala,44,9
2017,4,TRILT01,Lepturacanthus savala,46,2
2017,4,TRILT01,Lepturacanthus savala,48,3
2017,4,TRILT01,Lepturacanthus savala,49,4
2017,4,TRILT01,Lepturacanthus savala,50,1
2017,4,TRILT01,Lepturacanthus savala,51,2
2017,4,TRILT01,Lepturacanthus savala,52,1
2017,4,TRILT01,Lepturacanthus savala,53,1
2017,4,TRILT01,Lepturacanthus savala,54,1
2017,4,TRILT01,Lepturacanthus savala,55,3
2017,4,TRILT01,Lepturacanthus savala,56,1
2017,4,TRILT01,Lepturacanthus savala,58,1
2017,4,TRILT01,Lepturacanthus savala,60,1
2017,4,TRILT01,Lepturacanthus savala,71,1
2017,11,TRILT01,Lepturacanthus savala,20,1
2017,11,TRILT01,Lepturacanthus savala,21,2
2017,11,TRILT01,Lepturacanthus savala,22,4
2017,11,TRILT01,Lepturacanthus savala,23,2
2017,11,TRILT01,Lepturacanthus savala,24,2
2017,11,TRILT01,Lepturacanthus savala,25,2
2017,11,TRILT01,Lepturacanthus savala,26,4
2017,11,TRILT01,Lepturacanthus savala,27,5
2017,11,TRILT01,Lepturacanthus savala,28,2
2017,11,TRILT01,Lepturacanthus savala,29,3
2017,11,TRILT01,Lepturacanthus savala,30,3
2017,11,TRILT01,Lepturacanthus savala,31,1
2017,11,TRILT01,Lepturacanthus savala,32,2
2017,11,TRILT01,Lepturacanthus savala,33,3
2017,11,TRILT01,Lepturacanthus savala,34,6
2017,11,TRILT01,Lepturacanthus savala,35,3
2017,11,TRILT01,Lepturacanthus savala,36,7
2017,11,TRILT01,Lepturacanthus savala,37,2
2017,11,TRILT01,Lepturacanthus savala,38,9
2017,11,TRILT01,Lepturacanthus savala,39,4
2017,11,TRILT01,Lepturacanthus savala,40,11
2017,11,TRILT01,Lepturacanthus savala,41,4
2017,11,TRILT01,Lepturacanthus savala,42,13
2017,11,TRILT01,Lepturacanthus savala,43,2
2017,11,TRILT01,Lepturacanthus savala,44,2
2017,11,TRILT01,Lepturacanthus savala,45,2
2017,11,TRILT01,Lepturacanthus savala,46,5
2017,11,TRILT01,Lepturacanthus savala,47,3
2017,11,TRILT01,Lepturacanthus savala,48,2
2017,11,TRILT01,Lepturacanthus savala,49,4
2017,11,TRILT01,Lepturacanthus savala,50,3
2017,11,TRILT01,Lepturacanthus savala,51,2
2017,11,TRILT01,Lepturacanthus savala,53,3
2017,11,TRILT01,Lepturacanthus savala,55,2
2017,11,TRILT01,Lepturacanthus savala,56,2
2017,11,TRILT01,Lepturacanthus savala,58,1
2017,11,TRILT01,Lepturacanthus savala,59,1
2017,11,TRILT01,Lepturacanthus savala,60,1
2017,11,TRILT01,Lepturacanthus savala,63,1
2017,11,TRILT01,Lepturacanthus savala,64,1
2017,11,TRILT01,Lepturacanthus savala,65,1
2017,11,TRILT01,Lepturacanthus savala,66,1
2017,11,TRILT01,Lepturacanthus savala,68,1
2017,11,TRILT01,Lepturacanthus savala,71,2
2017,11,TRILT01,Lepturacanthus savala,72,1
2017,11,TRILT01,Lepturacanthus savala,73,1
2017,11,TRILT01,Lepturacanthus savala,75,1
2017,12,TRILT01,Lepturacanthus savala,5,1
2017,12,TRILT01,Lepturacanthus savala,12,3
2017,12,TRILT01,Lepturacanthus savala,15,15
2017,12,TRILT01,Lepturacanthus savala,16,6
2017,12,TRILT01,Lepturacanthus savala,17,13
2017,12,TRILT01,Lepturacanthus savala,18,10
2017,12,TRILT01,Lepturacanthus savala,19,30
2017,12,TRILT01,Lepturacanthus savala,20,9
2017,12,TRILT01,Lepturacanthus savala,21,14
2017,12,TRILT01,Lepturacanthus savala,22,13
2017,12,TRILT01,Lepturacanthus savala,23,9
2017,12,TRILT01,Lepturacanthus savala,24,13
2017,12,TRILT01,Lepturacanthus savala,25,23
2017,12,TRILT01,Lepturacanthus savala,26,18
2017,12,TRILT01,Lepturacanthus savala,27,22
2017,12,TRILT01,Lepturacanthus savala,28,18
2017,12,TRILT01,Lepturacanthus savala,29,10
2017,12,TRILT01,Lepturacanthus savala,30,12
2017,12,TRILT01,Lepturacanthus savala,31,7
2017,12,TRILT01,Lepturacanthus savala,32,7
2017,12,TRILT01,Lepturacanthus savala,33,3
2017,12,TRILT01,Lepturacanthus savala,34,6
2017,12,TRILT01,Lepturacanthus savala,35,2
2017,12,TRILT01,Lepturacanthus savala,36,11
2017,12,TRILT01,Lepturacanthus savala,37,5
2017,12,TRILT01,Lepturacanthus savala,38,6
2017,12,TRILT01,Lepturacanthus savala,39,4
