year,month,species,length_cm,weight_gm
2017,11,ARMAR02,16,114
2017,11,ARMAR02,17,124
2017,11,BOTBO02,9,9
2017,11,BOTBO02,11,14
2017,11,BOTBO02,12,16
2017,11,BOTBO02,13,21
2017,11,BOTBO02,14,25
2017,11,BOTBO02,15,35
2017,11,BOTBO02,13,27
2017,11,BOTBO02,12,20
2017,11,BOTBO02,9,11
2017,11,BOTBO02,10,12
2017,11,BOTBO02,11,15
2017,11,BOTBO02,12,25
2017,11,BOTBO02,14,27
2017,11,BOTBO02,16,45
2017,11,BOTPS02,9,8
2017,11,BOTPS02,12,18
2017,11,BOTPS02,18,130
2017,11,BOTPS02,19,73
2017,11,BOTPS02,20,176
2017,11,BOTPS02,21,185
2017,11,BOTPS02,25,230
2017,11,BOTPS02,5,2
2017,11,BOTPS02,8,4
2017,11,BOTPS02,9,8
2017,11,BOTPS02,10,9
2017,11,BOTPS02,13,20
2017,11,BOTPS02,14,28
2017,11,BOTPS02,18,53
2017,11,BOTPS02,8,4
2017,11,BOTPS02,10,9
2017,11,BOTPS02,9,6
2017,11,BOTPS02,8,5
2017,11,BOTPS02,10,11
2017,11,BOTPS02,5,3
2017,11,BOTPS02,7,5
2017,11,BOTPS02,8,7
2017,11,BOTPS02,9,10
2017,11,BOTPS02,10,11
2017,11,BOTPS06,10,10
2017,11,BOTPS06,11,14
2017,11,BOTPS06,12,20
2017,11,BOTPS06,13,23
2017,11,BOTPS06,9,10
2017,11,BOTPS06,10,10
2017,11,BOTPS06,11,10
2017,11,BOTPS06,8,5
2017,11,BOTPS06,10,6
2017,11,BOTPS06,11,9
2017,11,BOTPS06,12,10
2017,11,BOTPS06,13,20
2017,11,BOTPS06,9,8
2017,11,BOTPS06,10,9
2017,11,BOTPS06,11,11
2017,11,BOTPS06,12,10
2017,11,BOTPS06,9,7
2017,11,BOTPS06,10,13
2017,11,BOTPS06,9,9
2017,11,BOTPS06,14,45
2017,11,BOTPS06,15,33
2017,11,BOTPS06,9,7
2017,11,BOTPS06,10,9
2017,11,BOTPS06,12,9
2017,11,BOTPS06,8,6
2017,11,BOTPS06,9,7
2017,11,BOTPS06,10,9
2017,11,BOTPS06,11,12
2017,11,BOTPS06,10,9
2017,11,BOTPS06,11,13
2017,11,BOTPS06,7,3
2017,11,BOTPS06,9,7
2017,11,BOTPS06,11,11
2017,11,BOTPS06,9,8
2017,11,BOTPS06,10,11
2017,11,BOTPS06,11,12
2017,11,BOTPS06,10,8
2017,11,BOTPS06,11,8
2017,11,BOTPS09,9,10
2017,11,BOTPS09,11,12
2017,11,CARAL03,18,114
2017,11,CARAL03,20,145
2017,11,CARAL03,22,193
2017,11,CARAP03,11,35
2017,11,CARCA05,44,1660
2017,11,CARCA05,23,281
2017,11,CARME01,22,135
2017,11,CARME01,15,248
2017,11,CARME01,22,106
2017,11,CARME01,24,155
2017,11,CARME01,27,233
2017,11,CARME01,22,111
2017,11,CARME01,23,140
2017,11,CARME01,24,151
2017,11,CARME01,25,167
2017,11,CARME01,24,131
2017,11,CARME01,26,209
2017,11,CARME01,27,235
2017,11,CARME01,30,288
2017,11,CARME01,20,140
2017,11,CARME01,21,116
2017,11,CARME01,22,130
2017,11,CARME01,23,151
2017,11,CARME01,24,178
2017,11,CARME01,26,181
2017,11,CARME01,24,160
2017,11,CARSA01,15,59
2017,11,CARSA01,17,80
2017,11,CARSA01,13,26
2017,11,CARSA01,13,37
2017,11,CARSA01,14,43
2017,11,CARSA01,14,45
2017,11,CARSA01,15,58
2017,11,CARSA01,16,60
2017,11,CARSA01,20,140
2017,11,CEPCE04,21,20
2017,11,CEPCE04,14,20
2017,11,CEPCE04,22,25
2017,11,CEPCE04,17,17
2017,11,CEPCE04,19,20
2017,11,CEPCE04,16,15
2017,11,CEPCE04,22,25
2017,11,CEPCE04,13,10
2017,11,CHAPA99,8,10
2017,11,CHRCH01,35,182
2017,11,CHRCH01,39,262
2017,11,CHRCH01,40,360
2017,11,CHRCH01,45,383
2017,11,CHRCH01,40,275
2017,11,CHRCH01,36,186
2017,11,CHRCH01,37,193
2017,11,CHRCH01,38,228
2017,11,CHRCH01,40,247
2017,11,CHRCH01,46,419
2017,11,CLUDU02,15,42
2017,11,CLUDU02,17,58
2017,11,CLUDU02,15,45
2017,11,CLUDU02,16,50
2017,11,CLUDU02,17,50
2017,11,CLUDU02,16,46
2017,11,CLUDU02,15,42
2017,11,CLUDU02,16,45
2017,11,CLUDU02,17,54
2017,11,CLUDU02,15,48
2017,11,CLUDU02,18,68
2017,11,CLUDU02,15,36
2017,11,CLUDU02,17,50
2017,11,CLUTE03,32,424
2017,11,CONAR01,19,6
2017,11,CONAR01,34,37
2017,11,CONAR01,37,47
2017,11,CRAMT01,2,3
2017,11,CRAMT01,3,4
2017,11,CRAMT01,4,8
2017,11,CRAMT02,3,8
2017,11,CRAMT02,4,12
2017,11,CRAMT02,5,13
2017,11,CRAMT02,4,10
2017,11,CRAMT02,5,18
2017,11,CRAMT02,6,13
2017,11,CRAMT02,3,2
2017,11,CRAMT02,4,3
2017,11,CRAMT02,5,18
2017,11,CRAMT02,7,45
2017,11,CRAMT02,5,40
2017,11,CRAMT02,3,2
2017,11,CRAMT02,4,3
2017,11,CRAMT02,5,8
2017,11,CRAMT02,3,2
2017,11,CRAMT02,4,3
2017,11,CRAMT02,3,5
2017,11,CRAMT02,5,20
2017,11,CRAMT02,6,40
2017,11,CRAPO01,2,3
2017,11,CRAPO01,3,7
2017,11,CRAPO01,4,8
2017,11,CRAPO01,5,15
2017,11,CRAPO01,10,80
2017,11,CRAPO01,2,6
2017,11,CRAPO01,3,8
2017,11,CRAPO15,9,132
2017,11,CRAPO15,10,164
2017,11,CRAPO15,11,220
2017,11,CRAPO15,7,88
2017,11,CRAPO15,16,270
2017,11,CRAPO15,9,130
2017,11,CRAPO15,11,347
2017,11,CRAPO15,5,200
2017,11,CRAPO15,9,165
2017,11,CRAPO15,10,85
2017,11,CRAPO15,11,260
2017,11,CRAPO15,9,180
2017,11,CRAPO15,8,82
2017,11,CRAPO15,9,174
2017,11,CRAPO15,9,140
2017,11,CRAPO15,10,220
2017,11,CRAPO20,2,6
2017,11,CRAPO20,3,8
2017,11,CRAPO20,5,15
2017,11,CRAPO20,2,6
2017,11,CRAPO20,3,12
2017,11,CRAPO20,2,5
2017,11,CRAPO20,3,4
2017,11,CRAPO20,4,12
2017,11,CRAPO20,4,28
2017,11,CRAPO20,2,1
2017,11,CRAPO20,3,3
2017,11,CRAPO20,4,12
2017,11,CRAPO20,2,3
2017,11,CRAPO20,3,4
2017,11,CRAPO20,2,6
2017,11,CRAPO20,3,5
2017,11,CRAPO20,4,16
2017,11,CRAPO20,2,2
2017,11,CRAPO20,3,3
2017,11,CRAPO20,4,6
2017,11,CRAPO38,10,44
2017,11,CRAPO38,12,90
2017,11,CRAPO38,13,115
2017,11,CRAPO38,15,217
2017,11,CRAPO38,16,229
2017,11,CRAPO38,14,160
2017,11,CRAPO38,14,194
2017,11,CRAPO38,15,171
2017,11,CRAPO38,15,190
2017,11,CRAPO38,14,240
2017,11,CRAPO38,15,240
2017,11,CRAPO38,14,160
2017,11,CRAPO38,13,0.16
2017,11,CRAPO38,14,130
2017,11,CRAPO38,12,121
2017,11,CRAPO38,13,146
2017,11,CRAPO38,15,159
2017,11,CRAPO38,12,131
2017,11,CRAPO38,13,143
2017,11,CRAPO38,14,115
2017,11,CRAPO38,14,160
2017,11,CRAPO3B,15,290
2017,11,CRAPO3B,15,176
2017,11,CRAPO3B,17,295
2017,11,CRAPO3B,17,380
2017,11,CRUSQ10,1.1,6
2017,11,CRUSQ10,1.2,6
2017,11,CYGCY26,13,7
2017,11,CYGCY26,14,10
2017,11,CYGCY26,15,9
2017,11,CYGCY26,16,23
2017,11,CYGCY26,17,20
2017,11,CYGCY26,18,24
2017,11,CYGCY26,19,25
2017,11,CYGCY26,20,30
2017,11,CYGCY26,21,37
2017,11,CYGCY26,23,47
2017,11,CYGCY26,23,52
2017,11,CYGCY26,24,55
2017,11,CYGCY26,25,68
2017,11,CYGCY26,27,76
2017,11,CYGCY26,29,96
2017,11,CYGCY26,22,44
2017,11,CYGCY26,23,52
2017,11,CYGCY26,24,64
2017,11,CYGCY26,27,96
2017,11,CYGCY26,28,91
2017,11,CYGCY26,29,91
2017,11,CYGCY26,32,133
2017,11,CYGCY26,17,17
2017,11,CYGCY26,21,33
2017,11,CYGCY26,22,48
2017,11,CYGCY26,24,64
2017,11,CYGCY26,25,66
2017,11,CYGCY26,26,70
2017,11,CYGCY26,28,89
2017,11,CYGCY26,29,103
2017,11,CYGCY26,30,118
2017,11,CYGCY26,32,147
2017,11,CYGCY26,22,47
2017,11,CYGCY26,24,58
2017,11,CYGCY26,26,78
2017,11,CYGCY26,13,10
2017,11,CYGCY26,19,27
2017,11,CYGCY26,29,109
2017,11,CYGCY26,30,112
2017,11,CYGCY26,16,20
2017,11,CYGCY26,23,45
2017,11,CYGCY26,24,44
2017,11,CYGCY26,26,67
2017,11,CYGCY26,27,113
2017,11,CYGCY26,28,109
2017,11,CYGCY26,30,126
2017,11,CYGCY26,31,115
2017,11,CYGCY26,34,156
2017,11,CYGCY26,35,176
2017,11,CYGCY26,15,14
2017,11,CYGCY26,17,18
2017,11,CYGCY26,18,22
2017,11,CYGCY26,19,26
2017,11,CYGCY26,24,68
2017,11,CYGCY26,25,71
2017,11,CYGCY26,28,99
2017,11,CYGCY26,30,130
2017,11,CYGCY26,33,156
2017,11,CYGCY26,34,191
2017,11,CYGCY26,35,220
2017,11,CYGCY26,24,73
2017,11,CYGCY26,26,77
2017,11,CYGCY26,21,37
2017,11,CYGCY26,22,44
2017,11,CYGCY26,23,50
2017,11,CYGCY26,24,59
2017,11,CYGCY26,26,85
2017,11,CYGCY26,27,89
2017,11,CYGCY26,31,136
2017,11,CYGCY26,32,147
2017,11,CYGCY26,33,168
2017,11,CYGCY26,20,39
2017,11,CYGCY26,24,54
2017,11,CYGCY26,25,60
2017,11,CYGCY26,27,79
2017,11,CYGCY26,30,113
2017,11,CYGCY26,14,15
2017,11,CYGCY26,24,83
2017,11,CYGCY26,25,98
2017,11,CYGCY26,26,63
2017,11,CYGCY26,27,97
2017,11,CYGCY26,28,99
2017,11,CYGCY26,30,132
2017,11,CYGCY26,31,123
2017,11,CYGCY26,26,84
2017,11,CYGCY26,29,101
2017,11,CYGCY26,30,104
2017,11,CYGCY26,31,133
2017,11,CYGCY26,22,42
2017,11,CYGCY26,23,53
2017,11,CYGCY26,24,50
2017,11,CYGCY26,25,55
2017,11,CYGCY26,26,69
2017,11,CYGCY26,20,35
2017,11,CYGCY26,22,41
2017,11,CYGCY26,24,67
2017,11,CYGCY26,26,61
2017,11,CYGCY26,29,107
2017,11,CYGCY26,30,100
2017,11,CYGCY26,32,159
2017,11,CYGCY26,13,7
2017,11,CYGCY26,15,10
2017,11,CYGCY26,22,48
2017,11,CYGCY26,30,163
2017,11,CYGCY26,34,217
2017,11,CYGCY26,11,13
2017,11,CYGCY26,23,51
2017,11,CYGCY26,24,51
2017,11,CYGCY26,25,58
2017,11,CYGCY26,27,82
2017,11,CYGCY26,22,44
2017,11,CYGCY26,23,54
2017,11,CYGCY26,24,59
2017,11,CYGCY26,27,92
2017,11,CYGCY26,30,111
2017,11,CYGCY26,31,119
2017,11,CYGCY26,28,110
2017,11,CYGCY26,20,41
2017,11,CYGCY26,24,54
2017,11,CYGCY26,25,76
2017,11,CYGCY26,26,80
2017,11,CYGCY26,27,95
2017,11,CYGCY26,28,90
2017,11,DACDN01,15,42
2017,11,DIODI01,13,130
2017,11,DREDR02,7,11
2017,11,DREDR02,8,10
2017,11,DREDR02,9,15
2017,11,DREDR02,10,20
2017,11,DREDR02,11,39
2017,11,DREDR02,12,107
2017,11,DREDR02,13,64
2017,11,DREDR02,14,107
2017,11,DREDR02,14,84
2017,11,DREDR02,16,113
2017,11,ENGCO01,11,5
2017,11,ENGCO01,13,7
2017,11,ENGCO01,10,3
2017,11,ENGCO01,12,6
2017,11,ENGCO01,13,8
2017,11,ENGCO01,8,2
2017,11,ENGCO01,9,2
2017,11,ENGCO01,10,3
2017,11,ENGCO01,11,4
2017,11,ENGCO01,14,7
2017,11,ENGST02,7,5
2017,11,ENGST02,8,6
2017,11,ENGST02,8,2
2017,11,ENGST02,9,3
2017,11,ENGST02,8,6
2017,11,ENGST02,9,8
2017,11,ENGST02,8,6
2017,11,ENGST02,9,8
2017,11,ENGST02,8,17
2017,11,ENGST02,9,19
2017,11,ENGST02,9,8
2017,11,FISFI01,37,30
2017,11,FISFI01,38,31
2017,11,FISFI01,41,40
2017,11,FISFI01,42,44
2017,11,FISFI01,36,36
2017,11,FISFI01,37,31
2017,11,FISFI01,38,33
2017,11,FISFI01,40,38
2017,11,FISFI01,41,40
2017,11,FISFI01,43,48
2017,11,FISFI01,44,53
2017,11,FISFI01,36,27
2017,11,FISFI01,37,30
2017,11,FISFI01,39,37
2017,11,FISFI01,41,40
2017,11,FISFI01,34,15
2017,11,FISFI01,32,47
2017,11,FISFI01,38,34
2017,11,FISFI01,42,48
2017,11,FISFI01,17,3
2017,11,FISFI01,32,21
2017,11,FISFI01,34,22
2017,11,FISFI01,35,26
2017,11,FISFI01,36,24
2017,11,FISFI01,37,31
2017,11,FISFI01,39,37
2017,11,FISFI01,40,39
2017,11,FISFI01,42,43
2017,11,FISFI01,35,22
2017,11,FISFI01,39,30
2017,11,FISFI01,41,40
2017,11,FISFI01,38,35
2017,11,FISFI01,33,23
2017,11,FISFI01,37,27
2017,11,FISFI01,38,38
2017,11,FISFI01,39,36
2017,11,FISFI01,40,44
2017,11,FISFI01,42,42
2017,11,FISFI01,43,53
2017,11,FISFI01,45,60
2017,11,GERGE01,11,30
2017,11,GERGE01,14,63
2017,11,GERGE01,12,160
2017,11,GERGE01,15,80
2017,11,GOBTA01,8,2
2017,11,GOBTA01,9,3
2017,11,GOBTA01,10,6
2017,11,GOBTA01,14,14
2017,11,LABTH01,6,5
2017,11,LABTH01,7,5
2017,11,LABTH01,8,9
2017,11,LEIGA01,4,1
2017,11,LEIGA01,5,3
2017,11,LEIGA01,6,5
2017,11,LEIGA01,7,6
2017,11,LEIGA01,8,8
2017,11,LEILE07,3,1
2017,11,LEILE07,5,3
2017,11,LEILE07,6,4
2017,11,LEILE07,7,5
2017,11,LEILE07,4,1
2017,11,LEILE07,5,4
2017,11,LEILE07,6,6
2017,11,LEILE07,5,5
2017,11,LEILE07,6,6
2017,11,LEILE07,2,1
2017,11,LEILE07,4,2
2017,11,LEILE07,5,3
2017,11,LEILE07,4,2
2017,11,LEILE07,6,6
2017,11,LEILE07,7,11
2017,11,LEILE07,3,1
2017,11,LEILE07,4,1
2017,11,LEILE07,5,2
2017,11,LEILE07,3,1
2017,11,LEILE07,4,2
2017,11,LEILE07,5,2
2017,11,LEILE07,6,4
2017,11,LEILE07,7,6
2017,11,LEILE07,10,21
2017,11,LEILE07,3,1
2017,11,LEILE07,4,2
2017,11,LEILE07,6,8
2017,11,LEILE07,7,10
2017,11,LEILE07,4,1
2017,11,LEILE07,5,3
2017,11,LEILE07,6,4
2017,11,LEILE07,3,1
2017,11,LEILE07,4,2
2017,11,LEILE07,5,3
2017,11,LEILE09,4,2
2017,11,LEILE09,5,3
2017,11,LEILE09,6,3
2017,11,LEILE09,8,3
2017,11,LEILE09,11,25
2017,11,LEILE09,4,1
2017,11,LEILE09,6,5
2017,11,LEILE09,8,13
2017,11,LEILE09,9,15
2017,11,LEILE09,7,8
2017,11,LEILE09,4,1
2017,11,LEILE09,5,4
2017,11,LEILE09,6,6
2017,11,LEILE09,4,2
2017,11,LEILE09,5,3
2017,11,LEILE09,6,4
2017,11,LEISE01,7,6
2017,11,LEISE01,8,10
2017,11,LEISE01,9,11
2017,11,LETLE02,15,50
2017,11,LETLE02,15,55
2017,11,LETLE21,12,24
2017,11,LETLE21,13,30
2017,11,LETLE21,15,45
2017,11,LOPLO08,22,192
2017,11,MENME01,16,125
2017,11,MENME01,17,125
2017,11,MENME01,18,142
2017,11,MENME01,20,205
2017,11,MUGMU02,16,50
2017,11,MUGMU02,16,60
2017,11,MULUP01,9,15
2017,11,MULUP01,10,18
2017,11,MULUP01,11,20
2017,11,MULUP01,12,33
2017,11,MULUP01,13,50
2017,11,MULUP05,9,18
2017,11,MULUP05,10,19
2017,11,MULUP05,11,28
2017,11,MULUP05,13,50
2017,11,MULUP05,14,50
2017,11,MULUP05,12,37
2017,11,MULUP05,13,43
2017,11,MULUP05,14,43
2017,11,MULUP05,15,66
2017,11,MULUP05,16,68
2017,11,MULUP05,9,14
2017,11,MULUP05,10,16
2017,11,MULUP05,12,33
2017,11,MULUP05,12,41
2017,11,MULUP05,13,47
2017,11,MULUP05,8,10
2017,11,MULUP05,10,15
2017,11,MULUP05,12,42
2017,11,MULUP05,14,53
2017,11,MULUP05,15,77
2017,11,MULUP16,8,7
2017,11,MULUP16,10,16
2017,11,MULUP16,12,37
2017,11,MULUP16,14,52
2017,11,MULUP16,15,56
2017,11,MULUP16,9,12
2017,11,MULUP16,8,10
2017,11,MULUP16,9,11
2017,11,MULUP16,10,16
2017,11,MULUP16,13,42
2017,11,MULUP16,14,55
2017,11,MULUP16,10,19
2017,11,MULUP16,11,21
2017,11,MULUP16,12,29
2017,11,MULUP16,14,42
2017,11,MULUP16,15,55
2017,11,MULUP16,10,13
2017,11,MULUP16,11,24
2017,11,MULUP16,12,31
2017,11,MULUP16,13,50
2017,11,MULUP16,14,53
2017,11,MULUP16,9,13
2017,11,MULUP16,10,17
2017,11,MULUP16,11,21
2017,11,MULUP16,12,33
2017,11,MURGY91,61,170
2017,11,MURGY91,31,28
2017,11,MURGY91,70,320
2017,11,MUXCO01,69,348
2017,11,MUXCO01,58,240
2017,11,MUXCO01,70,405
2017,11,MUXCO01,63,350
2017,11,MUXCO01,76,515
2017,11,MUXCO01,77,511
2017,11,MUXCO01,94,1082
2017,11,MUXCO01,85,760
2017,11,MUXCO01,61,289
2017,11,MUXCO01,63,343
2017,11,MUXCO01,64,293
2017,11,MUXCO01,69,369
2017,11,MUXCO01,70,577
2017,11,MUXMU01,23,18
2017,11,MUXMU01,28,26
2017,11,MUXMU01,37,55
2017,11,MUXMU01,24,25
2017,11,MUXMU01,27,39
2017,11,MUXMU01,73,257
2017,11,MUXMU01,25,26
2017,11,MUXMU01,29,30
2017,11,MUXMU01,32,49
2017,11,MUXMU02,95,527
2017,11,NEMNE00,18,84
2017,11,NEMNE00,20,129
2017,11,NEMNE00,21,144
2017,11,NEMNE00,24,239
2017,11,NEMNE01,7,5
2017,11,NEMNE01,8,5
2017,11,NEMNE01,9,7
2017,11,NEMNE03,7,5
2017,11,NEMNE03,8,11
2017,11,NEMNE03,9,12
2017,11,NEMNE03,13,42
2017,11,NEMNE03,16,80
2017,11,NEMNE03,18,101
2017,11,NEMNE03,19,118
2017,11,NEMNE03,20,146
2017,11,NEMNE03,12,30
2017,11,NEMNE03,14,52
2017,11,NEMNE03,15,58
2017,11,NEMNE03,16,76
2017,11,NEMNE03,18,104
2017,11,NEMNE03,20,130
2017,11,NEMNE03,21,188
2017,11,NEMNE03,9,10
2017,11,NEMNE03,13,39
2017,11,NEMNE03,14,47
2017,11,NEMNE03,15,56
2017,11,NEMNE03,18,93
2017,11,NEMNE03,20,113
2017,11,NEMNE03,10,18
2017,11,NEMNE03,11,25
2017,11,NEMNE03,12,31
2017,11,NEMNE03,13,44
2017,11,NEMNE03,15,64
2017,11,NEMNE03,16,65
2017,11,NEMNE03,10,21
2017,11,NEMNE03,11,24
2017,11,NEMNE03,18,85
2017,11,NEMNE03,17,94
2017,11,NEMNE03,23,210
2017,11,NEMNE03,15,59
2017,11,NEMNE03,19,105
2017,11,NEMNE03,20,142
2017,11,NEMNE03,21,167
2017,11,NEMNE03,13,47
2017,11,NEMNE03,14,52
2017,11,NEMNE03,15,62
2017,11,NEMNE03,16,70
2017,11,NEMNE03,18,105
2017,11,NEMNE03,19,115
2017,11,NEMNE03,14,45
2017,11,NEMNE03,15,55
2017,11,NEMNE03,8,15
2017,11,NEMNE03,13,35
2017,11,NEMNE03,14,51
2017,11,NEMNE03,15,63
2017,11,NEMNE03,16,68
2017,11,NEMNE03,17,92
2017,11,NEMNE03,18,102
2017,11,NEMNE03,19,104
2017,11,NEMNE03,20,136
2017,11,NEMNE03,13,38
2017,11,NEMNE03,14,47
2017,11,NEMNE03,15,53
2017,11,NEMNE03,16,68
2017,11,NEMNE03,17,91
2017,11,NEMNE03,22,163
2017,11,NEMNE03,14,45
2017,11,NEMNE03,15,58
2017,11,NEMNE03,16,75
2017,11,NEMNE03,17,82
2017,11,NEMNE03,21,153
2017,11,NEMNE03,23,136
2017,11,NEMNE03,12,28
2017,11,NEMNE03,13,37
2017,11,NEMNE03,14,50
2017,11,NEMNE03,15,62
2017,11,NEMNE03,16,66
2017,11,NEMNE03,17,92
2017,11,NEMNE03,21,160
2017,11,NEMNE03,18,120
2017,11,NEMNE03,17,90
2017,11,NEMNE03,20,135
2017,11,NEMNE03,14,40
2017,11,NEMNE03,15,57
2017,11,NEMNE03,16,60
2017,11,NEMNE03,19,113
2017,11,NEMNE03,21,161
2017,11,NEMNE03,13,38
2017,11,NEMNE03,14,43
2017,11,NEMNE03,15,61
2017,11,NEMNE03,16,66
2017,11,NEMNE03,18,100
2017,11,NEMNE03,20,138
2017,11,NEMNE03,21,156
2017,11,NEMNE03,25,235
2017,11,NEMNE05,13,41
2017,11,NEMNE05,14,44
2017,11,NEMNE05,15,57
2017,11,NEMNE05,16,68
2017,11,NEMNE05,17,93
2017,11,NEMNE05,18,95
2017,11,NEMNE05,21,147
2017,11,NEMNE05,11,23
2017,11,NEMNE05,13,33
2017,11,NEMNE05,16,67
2017,11,NEMNE05,18,91
2017,11,NEMNE05,19,114
2017,11,NEMNE05,20,129
2017,11,NEMNE05,22,172
2017,11,NEMNE05,14,52
2017,11,NEMNE05,15,59
2017,11,NEMNE05,16,66
2017,11,NEMNE05,17,80
2017,11,NEMNE05,18,98
2017,11,NEMNE05,19,126
2017,11,NEMNE05,23,219
2017,11,NEMNE15,10,18
2017,11,NEMNE15,11,20
2017,11,NEMNE15,12,28
2017,11,NEMNE15,16,74
2017,11,NEMNE15,17,85
2017,11,NEMNE15,10,17
2017,11,NEMNE15,12,34
2017,11,NEMNE15,13,42
2017,11,NEMNE15,14,40
2017,11,NEMNE15,16,60
2017,11,NEMNE15,17,68
2017,11,OPHCA99,25,21
2017,11,OPHCA99,26,22
2017,11,OPHCA99,27,25
2017,11,OPHCA99,23,30
2017,11,OPHCA99,22,13
2017,11,OPHCA99,29,40
2017,11,OPHCA99,38,34
2017,11,OPHCA99,29,42
2017,11,PLACO01,6,3
2017,11,PLACO01,7,4
2017,11,PLACO01,8,7
2017,11,PLACO01,9,6
2017,11,PLACO01,10,11
2017,11,PLACO01,12,15
2017,11,PLACO01,13,23
2017,11,PLACO01,14,27
2017,11,PLACO01,15,29
2017,11,PLACO01,16,36
2017,11,PLACO01,18,55
2017,11,PLACO01,19,60
2017,11,PLACO01,20,70
2017,11,PLACO01,21,75
2017,11,PLACO01,9,8
2017,11,PLACO01,11,12
2017,11,PLACO01,13,21
2017,11,PLACO01,16,41
2017,11,PLACO01,18,48
2017,11,PLACO01,19,64
2017,11,PLAPL01,10,5
2017,11,PLAPL01,12,6
2017,11,PLARO01,16,20
2017,11,PLARO01,16,20
2017,11,PLARO01,17,25
2017,11,PLARO01,18,28
2017,11,PLARO01,18,27
2017,11,PLARO01,18,29
2017,11,PLARO01,19,33
2017,11,PLARO01,19,33
2017,11,PLARO01,20,35
2017,11,PLARO01,20,35
2017,11,PLARO01,20,35
2017,11,PLARO01,20,35
2017,11,PLARO01,20,35
2017,11,PLARO01,20,35
2017,11,PLARO01,24,77
2017,11,PLARO01,24,70
2017,11,PLARO01,10,8
2017,11,PLARO01,13,19
2017,11,PLARO01,14,44
2017,11,PLARO01,15,29
2017,11,PLARO01,17,38
2017,11,PLARO01,18,37
2017,11,PLARO01,10,4
2017,11,PLARO01,11,5
2017,11,PLARO01,12,8
2017,11,PLARO01,13,10
2017,11,PLARO01,14,21
2017,11,PLARO01,15,30
2017,11,PLARO01,16,26
2017,11,PLARO01,18,47
2017,11,PLARO01,20,62
2017,11,PLARO01,13,13
2017,11,PLARO01,14,19
2017,11,PLARO01,16,32
2017,11,PLARO01,17,39
2017,11,PLARO01,18,43
2017,11,PLARO01,19,53
2017,11,PLARO01,20,62
2017,11,PLARO01,12,13
2017,11,PLARO01,14,16
2017,11,PLARO01,15,24
2017,11,PLARO01,9,4
2017,11,PLARO01,10,7
2017,11,PLARO01,11,10
2017,11,PLARO01,15,27
2017,11,PLARO01,12,15
2017,11,PLARO01,15,28
2017,11,PLARO01,16,32
2017,11,PLARO01,17,31
2017,11,PLARO01,18,46
2017,11,PLARO01,10,3
2017,11,PLARO01,12,7
2017,11,PLARO01,15,9
2017,11,PLARO01,16,29
2017,11,PLARO01,16,32
2017,11,PLARO01,10,8
2017,11,PLARO01,13,12
2017,11,PLARO01,15,25
2017,11,PLARO01,17,32
2017,11,PLARO01,18,45
2017,11,PLARO01,15,22
2017,11,PLARO01,11,13
2017,11,PLARO01,14,18
2017,11,PLARO01,15,29
2017,11,PLARO01,17,31
2017,11,PLARO01,19,5
2017,11,PLARO01,10,3
2017,11,PLARO01,11,5
2017,11,PLARO01,12,6
2017,11,PLARO01,14,8
2017,11,PLARO01,16,12
2017,11,PLARO01,9,7
2017,11,PLARO01,10,8
2017,11,PLARO01,11,12
2017,11,PLARO01,13,18
2017,11,PLARO01,14,22
2017,11,PLARO01,15,20
2017,11,PLARO01,17,36
2017,11,PLARO01,19,50
2017,11,PLARO01,9,5
2017,11,PLARO01,11,10
2017,11,PLARO01,12,11
2017,11,PLARO01,13,15
2017,11,PLARO01,14,18
2017,11,PLARO01,15,26
2017,11,PLARO01,16,24
2017,11,PLARO01,17,38
2017,11,PLARO01,19,50
2017,11,PLARO01,11,12
2017,11,PLARO01,13,20
2017,11,PLARO01,15,31
2017,11,PLARO01,16,29
2017,11,PLARO01,11,10
2017,11,PLARO01,13,15
2017,11,PLARO01,14,18
2017,11,PLARO01,16,25
2017,11,PLARO01,12,12
2017,11,PLARO01,16,33
2017,11,PLARO01,17,42
2017,11,PLARO01,12,15
2017,11,PLARO01,16,32
2017,11,PLARO01,18,42
2017,11,PLARO01,12,13
2017,11,PLARO01,13,16
2017,11,PLARO01,14,18
2017,11,PLARO01,15,25
2017,11,PLARO01,16,26
2017,11,PLARO01,19,53
2017,11,PLARO01,10,9
2017,11,PLARO01,13,17
2017,11,PLARO01,14,19
2017,11,PLARO01,15,27
2017,11,PLARO01,18,47
2017,11,PLNEL01,15,73
2017,11,PLNEL01,16,73
2017,11,PODPO06,11,34
2017,11,PODPO06,12,32
2017,11,PODPO06,13,38
2017,11,PODPO06,14,45
2017,11,PODPO06,14,50
2017,11,PODPO06,16,72
2017,11,PODPO06,17,88
2017,11,PODPO06,19,123
2017,11,PODPO06,14,56
2017,11,PODPO06,15,67
2017,11,PODPO06,18,108
2017,11,PODPO06,20,136
2017,11,PODPO06,15,55
2017,11,PODPO06,16,68
2017,11,PODPO06,17,79
2017,11,PODPO06,18,110
2017,11,PODPO06,19,110
2017,11,PODPO06,15,50
2017,11,PODPO06,16,63
2017,11,PODPO06,17,79
2017,11,PODPO06,19,97
2017,11,PODPO29,24,245
2017,11,PODPO30,43,1137
2017,11,PRIAA00,7,8
2017,11,PRIAA00,8,12
2017,11,PRIAA00,9,18
2017,11,PRIAA00,10,27
2017,11,PRIAA00,12,32
2017,11,PRIAA00,13,43
2017,11,PRIPR00,7,4
